,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
1027,1027,12.333333333333334,2022-03-07 11:08:52.342841,2022-03-07 11:09:32.571216,0 days 00:00:40.228375,64,0.2,0.00019026741849485635,0.95,0.995,0.00030963588984202136,0.9,20,128,0.15289202678760022,PRUNED
1028,1028,12.666666666666666,2022-03-07 11:09:32.571216,2022-03-07 11:09:54.387318,0 days 00:00:21.816102,256,0.4,0.0005207433028368966,0.95,0.999,0.0004898436776901323,0.7,10,1024,0.17820626462494168,PRUNED
1029,1029,15.0,2022-03-07 11:09:54.387318,2022-03-07 11:10:53.202770,0 days 00:00:58.815452,32,0.1,0.001231580212982182,0.99,0.995,0.0002760732846345542,0.3,20,64,0.4575287366541852,PRUNED
1030,1030,2.3333333333333335,2022-03-07 11:10:53.202770,2022-03-07 11:11:13.594300,0 days 00:00:20.391530,512,0.1,0.0002592173614667932,0.95,0.9,0.0001245700815206165,5.0,10,2048,0.86798844297865,PRUNED
1031,1031,6.0,2022-03-07 11:11:13.594300,2022-03-07 11:11:33.980704,0 days 00:00:20.386404,32,0.2,0.00021910886742721193,0.98,0.995,0.0003368062788844581,0.7,1,1024,0.7936582956278523,PRUNED
1032,1032,12.0,2022-03-07 11:11:33.980704,2022-03-07 11:11:58.061776,0 days 00:00:24.081072,128,0.4,0.0007583634038405335,0.92,0.999,0.0001423554655514609,0.3,5,64,0.2306949528993325,PRUNED
1033,1033,3.3333333333333335,2022-03-07 11:12:03.036236,2022-03-07 11:12:37.898042,0 days 00:00:34.861806,32,0.1,0.00010707024451596878,0.95,0.995,0.0004090954062714381,0.9,10,2048,0.27119729664672376,PRUNED
1034,1034,1.6666666666666667,2022-03-07 11:12:37.898042,2022-03-07 11:13:03.055964,0 days 00:00:25.157922,256,0.1,0.001361205994511462,0.99,0.999,0.00019859292505536584,5.0,20,1024,0.8308168939655873,PRUNED
1035,1035,3.0,2022-03-07 11:13:03.055964,2022-03-07 11:13:29.856222,0 days 00:00:26.800258,32,0.2,0.0005420065267672687,0.95,0.95,0.00010162826484783442,0.3,5,2048,0.14461245899619385,PRUNED
1036,1036,-1.3333333333333333,2022-03-07 11:13:29.856222,2022-03-07 11:13:59.365647,0 days 00:00:29.509425,512,0.1,0.00028650634845876955,0.8,0.995,0.0006192567820879792,0.7,10,64,0.5931855213981653,PRUNED
1037,1037,15.666666666666666,2022-03-07 11:13:59.365647,2022-03-07 11:14:39.327446,0 days 00:00:39.961799,64,0.4,0.00015976774433949786,0.95,0.995,0.0002337206178703777,0.5,20,128,0.1902982952413094,PRUNED
1038,1038,0.6666666666666666,2022-03-07 11:14:39.327446,2022-03-07 11:15:07.425185,0 days 00:00:28.097739,32,0.1,0.0016079863165941034,0.99,0.999,0.00015303257646605674,5.0,5,512,0.21550675350493592,PRUNED
1039,1039,7.666666666666667,2022-03-07 11:15:07.425185,2022-03-07 11:15:31.458361,0 days 00:00:24.033176,128,0.3,0.0019397370066996265,0.95,0.995,0.00013550417488104638,0.3,10,1024,0.19636795638164145,PRUNED
1040,1040,5.0,2022-03-07 11:15:31.458361,2022-03-07 11:15:51.658849,0 days 00:00:20.200488,32,0.1,0.0006019727527137293,0.92,0.9,4.2609379345369636e-05,0.7,1,2048,0.11991960264572259,PRUNED
1041,1041,17.333333333333332,2022-03-07 11:15:51.658849,2022-03-07 11:16:50.666402,0 days 00:00:59.007553,32,0.2,0.0004994149652697901,0.95,0.999,0.0004488464465618437,0.9,20,64,0.16990943721030316,PRUNED
1042,1042,11.0,2022-03-07 11:16:50.666402,2022-03-07 11:17:12.429355,0 days 00:00:21.762953,256,0.4,0.0017152429201989982,0.99,0.995,0.00036237333385284536,0.3,10,1024,0.8575093392832389,PRUNED
1043,1043,0.3333333333333333,2022-03-07 11:17:17.233052,2022-03-07 11:17:36.744036,0 days 00:00:19.510984,512,0.1,0.00031506441435129984,0.8,0.995,0.00042157236389085684,0.7,5,2048,0.8037436922486042,PRUNED
1044,1044,4.333333333333333,2022-03-07 11:17:36.744036,2022-03-07 11:18:35.984005,0 days 00:00:59.239969,32,0.1,0.000577889848877301,0.95,0.999,0.0004797242345786164,5.0,20,64,0.8983678065847205,PRUNED
1045,1045,11.333333333333334,2022-03-07 11:18:35.984005,2022-03-07 11:19:10.798683,0 days 00:00:34.814678,32,0.2,0.00017654557071553387,0.95,0.995,0.00015925380883388752,0.3,10,2048,0.2943157980338783,PRUNED
1046,1046,-0.6666666666666666,2022-03-07 11:19:10.814309,2022-03-07 11:19:40.495766,0 days 00:00:29.681457,128,0.4,0.00012650170352304532,1.0,0.9999,0.0008022099274208433,0.7,20,1024,0.2550902752812181,PRUNED
1047,1047,1.3333333333333333,2022-03-07 11:19:40.495766,2022-03-07 11:20:04.765198,0 days 00:00:24.269432,64,0.1,0.0014678614464372632,0.99,0.999,0.00017013798898932118,2.0,5,64,0.5694406370495279,PRUNED
1048,1048,9.666666666666666,2022-03-07 11:20:04.765198,2022-03-07 11:20:29.411257,0 days 00:00:24.646059,512,0.1,0.0021012756956239474,0.92,0.995,0.00018317699179558423,0.9,10,128,0.23057312668435248,PRUNED
1049,1049,8.0,2022-03-07 11:20:29.411257,2022-03-07 11:20:49.484535,0 days 00:00:20.073278,32,0.3,0.0023798533618023506,0.95,0.995,0.000385478030845281,5.0,1,2048,0.8493305188848463,PRUNED
1050,1050,3.6666666666666665,2022-03-07 11:20:49.484535,2022-03-07 11:21:44.873265,0 days 00:00:55.388730,32,0.1,0.0010395886186481788,0.95,0.95,3.814085183238064e-05,0.3,20,1024,0.2018600626924922,PRUNED
1051,1051,11.333333333333334,2022-03-07 11:21:44.873265,2022-03-07 11:22:14.414210,0 days 00:00:29.540945,256,0.2,0.002991803799688315,0.99,0.999,1.179868224120736e-05,0.7,10,64,0.15684869839108131,PRUNED
1052,1052,9.0,2022-03-07 11:22:14.414210,2022-03-07 11:22:41.056801,0 days 00:00:26.642591,32,0.4,0.0002783953072620936,0.8,0.9,0.00012830238680896643,0.3,5,2048,0.3256662606970335,PRUNED
1053,1053,4.0,2022-03-07 11:22:46.015581,2022-03-07 11:23:15.841037,0 days 00:00:29.825456,128,0.1,0.0006982906126027802,0.95,0.995,1.4950401781791879e-05,5.0,20,1024,0.18184090693393962,PRUNED
1054,1054,8.0,2022-03-07 11:23:15.841037,2022-03-07 11:23:45.678247,0 days 00:00:29.837210,512,0.1,0.0004757841071770147,0.95,0.995,0.00011033206518988528,0.7,10,64,0.05248476896919252,PRUNED
1055,1055,4.666666666666667,2022-03-07 11:23:45.678247,2022-03-07 11:24:12.402588,0 days 00:00:26.724341,32,0.2,0.003953995248635524,0.92,0.999,0.0005209456354675477,0.3,5,2048,0.8210889202948553,PRUNED
1056,1056,0.3333333333333333,2022-03-07 11:24:12.402588,2022-03-07 11:24:50.551235,0 days 00:00:38.148647,64,0.4,0.0005204940841746415,0.99,0.995,0.00014876259933243403,0.9,20,1024,0.6790503363399845,PRUNED
1057,1057,11.666666666666666,2022-03-07 11:24:50.551235,2022-03-07 11:25:12.031482,0 days 00:00:21.480247,256,0.1,0.0054767877787667155,0.95,0.999,0.00013405507753791774,0.7,10,2048,0.8801322426780874,PRUNED
1058,1058,8.0,2022-03-07 11:25:12.031482,2022-03-07 11:25:32.715297,0 days 00:00:20.683815,32,0.1,0.00033176616609214876,0.98,0.995,0.0003275053827047244,5.0,1,64,0.13870910112589988,PRUNED
1059,1059,5.333333333333333,2022-03-07 11:25:32.715297,2022-03-07 11:26:30.457181,0 days 00:00:57.741884,32,0.1,0.0012513489864036575,0.8,0.995,0.00021386037893716075,0.3,20,512,0.10657388757992228,PRUNED
1060,1060,16.666666666666668,2022-03-07 11:26:30.457181,2022-03-07 11:26:51.717884,0 days 00:00:21.260703,128,0.2,0.0006245911994229918,0.95,0.999,0.00043213229313358175,0.7,5,1024,0.6233464191345888,PRUNED
1061,1061,3.0,2022-03-07 11:26:51.717884,2022-03-07 11:27:16.426087,0 days 00:00:24.708203,512,0.4,0.009376619908061235,0.99,0.995,0.00011862258332810803,0.3,10,128,0.20705546996734758,PRUNED
1062,1062,5.0,2022-03-07 11:27:16.426087,2022-03-07 11:28:07.775730,0 days 00:00:51.349643,32,0.1,0.00023829826887048663,0.95,0.9,0.00035796986341153777,0.9,20,2048,0.5056793296530049,PRUNED
1063,1063,0.3333333333333333,2022-03-07 11:28:12.751265,2022-03-07 11:28:52.212290,0 days 00:00:39.461025,32,0.3,0.00176341789385401,0.95,0.999,0.000629794908525314,5.0,10,64,0.4709835764460506,PRUNED
1064,1064,0.6666666666666666,2022-03-07 11:28:52.212290,2022-03-07 11:29:12.540836,0 days 00:00:20.328546,256,0.1,0.00042250297327249,0.92,0.995,0.0003933997843176604,0.3,5,1024,0.26125494643322966,PRUNED
1065,1065,6.333333333333333,2022-03-07 11:29:12.540836,2022-03-07 11:29:39.785895,0 days 00:00:27.245059,64,0.2,0.00031804604452458714,0.99,0.995,0.0004836609210949846,0.5,10,2048,0.08970772611207929,PRUNED
1066,1066,5.333333333333333,2022-03-07 11:29:39.785895,2022-03-07 11:30:20.198212,0 days 00:00:40.412317,512,0.4,0.0004685388128256089,0.95,0.9999,0.00026853340567742844,0.7,20,64,0.23119303978200206,PRUNED
1067,1067,8.333333333333334,2022-03-07 11:30:20.198212,2022-03-07 11:30:40.195102,0 days 00:00:19.996890,32,0.1,0.0025974671061747626,0.8,0.999,9.17960488722746e-05,5.0,1,2048,0.6491756667114028,PRUNED
1068,1068,-1.0,2022-03-07 11:30:40.195102,2022-03-07 11:31:07.760903,0 days 00:00:27.565801,32,0.1,0.00020336301233696768,1.0,0.995,0.00014529051461331332,0.3,5,1024,0.01972644362609329,PRUNED
1069,1069,-5.333333333333333,2022-03-07 11:31:07.760903,2022-03-07 11:31:32.405533,0 days 00:00:24.644630,128,0.1,0.0015309261625764984,0.95,0.999,0.00019131595774621313,0.7,10,256,0.1799790616470387,PRUNED
1070,1070,7.0,2022-03-07 11:31:32.421158,2022-03-07 11:32:31.800416,0 days 00:00:59.379258,32,0.2,0.00011073215225605772,0.99,0.95,4.0924829697890047e-05,0.3,20,64,0.42261266493860106,PRUNED
1071,1071,-2.0,2022-03-07 11:32:31.800416,2022-03-07 11:32:56.504019,0 days 00:00:24.703603,256,0.4,0.000536009730425415,0.92,0.995,0.0005513194327263816,0.9,10,128,0.24232700981374472,PRUNED
1072,1072,2.6666666666666665,2022-03-07 11:32:56.504019,2022-03-07 11:33:16.718083,0 days 00:00:20.214064,512,0.1,0.0013769842799828055,0.95,0.9,0.00015914909822576954,0.7,5,256,0.8480512458970134,PRUNED
1073,1073,-0.3333333333333333,2022-03-07 11:33:21.989526,2022-03-07 11:34:13.687030,0 days 00:00:51.697504,32,0.1,0.0008231164311090705,0.95,0.995,0.0007106454466744101,5.0,20,2048,0.20687334413823955,PRUNED
1074,1074,1.0,2022-03-07 11:34:13.687030,2022-03-07 11:35:32.234902,0 days 00:01:18.547872,32,0.2,0.000283124313355088,0.99,0.999,3.459938817585702e-05,2.0,10,1024,0.11743938563463333,COMPLETE
1075,1075,12.333333333333334,2022-03-07 11:35:32.234902,2022-03-07 11:36:12.528949,0 days 00:00:40.294047,64,0.4,0.0019319705671428612,0.8,0.995,1.3549447248172105e-05,0.3,20,64,0.15336405688940655,PRUNED
1076,1076,3.0,2022-03-07 11:36:12.528949,2022-03-07 11:36:34.166274,0 days 00:00:21.637325,128,0.1,0.0003752265946967971,0.95,0.999,0.0004377854652789989,0.7,5,256,0.8300111747683133,PRUNED
1077,1077,4.333333333333333,2022-03-07 11:36:34.166274,2022-03-07 11:36:54.206518,0 days 00:00:20.040244,32,0.3,0.0002521592194535628,0.95,0.995,0.0003128276322161464,0.9,1,2048,0.16985921071863477,PRUNED
1078,1078,6.0,2022-03-07 11:36:54.206518,2022-03-07 11:37:14.973679,0 days 00:00:20.767161,512,0.1,0.0003377351449043477,0.99,0.995,0.0008958257157368272,5.0,10,1024,0.7825028352730665,PRUNED
1079,1079,4.333333333333333,2022-03-07 11:37:14.973679,2022-03-07 11:37:40.756942,0 days 00:00:25.783263,256,0.2,0.000951488369892273,0.92,0.999,0.00012880937987467793,0.3,20,256,0.06959601353239887,PRUNED
1080,1080,14.0,2022-03-07 11:37:40.756942,2022-03-07 11:38:19.616168,0 days 00:00:38.859226,32,0.1,0.00044809108663889876,0.95,0.995,0.00037198383000260196,0.7,10,64,0.9182160910054075,PRUNED
1081,1081,3.6666666666666665,2022-03-07 11:38:19.616168,2022-03-07 11:38:47.782307,0 days 00:00:28.166139,32,0.4,0.0011738096851962216,0.8,0.995,0.0004738662562845021,0.3,5,512,0.2784524693784443,PRUNED
1082,1082,4.0,2022-03-07 11:38:47.782307,2022-03-07 11:39:15.995991,0 days 00:00:28.213684,128,0.1,0.00014164497440500513,0.95,0.9,4.631003979473842e-05,5.0,20,2048,0.8706514158938579,PRUNED
1083,1083,10.333333333333334,2022-03-07 11:39:21.205117,2022-03-07 11:40:00.006444,0 days 00:00:38.801327,32,0.1,0.0004010869718070997,0.99,0.999,0.00016484765079530887,0.7,10,256,0.22856199306688169,PRUNED
1084,1084,6.666666666666667,2022-03-07 11:40:00.006444,2022-03-07 11:40:19.643741,0 days 00:00:19.637297,512,0.2,0.0004864660504411684,0.95,0.99,0.00024461997110480455,0.9,5,1024,0.14066596703351605,PRUNED
1085,1085,2.0,2022-03-07 11:40:19.643741,2022-03-07 11:41:39.735399,0 days 00:01:20.091658,64,0.4,0.0005612240791984924,0.92,0.995,0.0005751240468249362,0.3,20,128,0.18890898306803403,COMPLETE
1086,1086,4.0,2022-03-07 11:41:39.735399,2022-03-07 11:42:00.550869,0 days 00:00:20.815470,32,0.1,0.0016853785386824554,0.98,0.999,0.00014632538885519817,0.7,1,64,0.5312022371803371,PRUNED
1087,1087,13.666666666666666,2022-03-07 11:42:00.550869,2022-03-07 11:42:21.861033,0 days 00:00:21.310164,256,0.1,0.0003017916645766758,0.95,0.9999,0.00011488469519645399,5.0,10,2048,0.9401858378595548,PRUNED
1088,1088,1.6666666666666667,2022-03-07 11:42:21.861033,2022-03-07 11:43:20.361351,0 days 00:00:58.500318,32,0.2,0.003391794409500665,0.99,0.995,0.0004100570592464994,0.3,20,256,0.2082919918390285,PRUNED
1089,1089,17.666666666666668,2022-03-07 11:43:20.376975,2022-03-07 11:43:40.246176,0 days 00:00:19.869201,512,0.4,0.0006318243378971904,0.95,0.99,0.00018072858872359327,0.7,5,1024,0.8061482551689976,PRUNED
1090,1090,-0.3333333333333333,2022-03-07 11:43:40.246176,2022-03-07 11:44:18.694902,0 days 00:00:38.448726,32,0.1,0.00036987432262690486,0.8,0.995,0.00029192268344269926,0.5,10,256,0.167240625557422,PRUNED
1091,1091,4.666666666666667,2022-03-07 11:44:18.694902,2022-03-07 11:44:47.156667,0 days 00:00:28.461765,128,0.3,0.00012276901038156166,0.95,0.95,0.00033487818028741964,0.3,20,2048,0.6036997880484601,PRUNED
1092,1092,13.0,2022-03-07 11:44:47.172292,2022-03-07 11:45:25.777740,0 days 00:00:38.605448,32,0.1,0.0001542519762120504,0.99,0.999,0.00013008826397633896,0.9,10,64,0.8884316455404953,PRUNED
1093,1093,4.0,2022-03-07 11:45:31.096837,2022-03-07 11:45:51.489763,0 days 00:00:20.392926,256,0.1,0.0021545208872936557,0.95,0.99,0.0001040871191633526,5.0,5,256,0.12455817135038882,PRUNED
1094,1094,7.333333333333333,2022-03-07 11:45:51.489763,2022-03-07 11:46:28.476897,0 days 00:00:36.987134,32,0.2,0.0018345627749030522,0.92,0.995,0.0005185245485394341,0.3,10,1024,0.25539882285099114,PRUNED
1095,1095,6.0,2022-03-07 11:46:28.476897,2022-03-07 11:47:50.698767,0 days 00:01:22.221870,64,0.4,0.001493338031673325,0.95,0.99,0.00014175368329099667,0.7,20,2048,0.1916744474738529,COMPLETE
1096,1096,4.0,2022-03-07 11:47:50.698767,2022-03-07 11:48:11.358334,0 days 00:00:20.659567,32,0.1,0.00026926371893138936,0.99,0.999,0.0004516217464398226,5.0,1,64,0.30942330595271017,PRUNED
1097,1097,6.0,2022-03-07 11:48:11.358334,2022-03-07 11:48:31.652548,0 days 00:00:20.294214,512,0.1,0.0005072280182260079,0.8,0.995,4.332978367119504e-05,0.3,5,256,0.215515276530468,PRUNED
1098,1098,10.666666666666666,2022-03-07 11:48:31.652548,2022-03-07 11:48:54.931540,0 days 00:00:23.278992,128,0.2,0.0003365408126295998,1.0,0.9,0.00038330562161269303,0.7,10,2048,0.5579306540473729,PRUNED
1099,1099,4.666666666666667,2022-03-07 11:48:54.931540,2022-03-07 11:49:50.188897,0 days 00:00:55.257357,32,0.4,0.00043304551592763266,0.95,0.99,0.00034751808681696616,0.9,20,1024,0.8313968409801822,PRUNED
1100,1100,6.0,2022-03-07 11:49:50.188897,2022-03-07 11:50:28.871947,0 days 00:00:38.683050,32,0.1,0.0005717643261045919,0.95,0.995,0.00016732232947746955,2.0,10,128,0.09673763063082666,PRUNED
1101,1101,6.333333333333333,2022-03-07 11:50:28.871947,2022-03-07 11:50:49.277479,0 days 00:00:20.405532,256,0.1,0.00017358177782256546,0.99,0.999,0.00012230101257062052,0.3,5,256,0.04837421809398186,PRUNED
1102,1102,3.0,2022-03-07 11:50:49.277479,2022-03-07 11:51:29.600438,0 days 00:00:40.322959,512,0.1,0.0013257458838518883,0.92,0.99,0.00021596139002600886,0.7,20,64,0.23421473391829567,PRUNED
1103,1103,-1.3333333333333333,2022-03-07 11:51:34.889579,2022-03-07 11:52:13.414515,0 days 00:00:38.524936,32,0.2,0.0006881291075427635,0.95,0.995,0.00015271272126776434,5.0,10,256,0.07773424150340247,PRUNED
1104,1104,6.0,2022-03-07 11:52:13.414515,2022-03-07 11:52:32.708054,0 days 00:00:19.293539,64,0.3,0.0007580810663093924,0.95,0.999,0.0006496268805254178,0.3,1,2048,0.15815930110258142,PRUNED
1105,1105,8.333333333333334,2022-03-07 11:52:32.708054,2022-03-07 11:53:27.967929,0 days 00:00:55.259875,32,0.4,0.0016004925085562215,0.99,0.995,0.0004284887432314533,0.7,20,1024,0.8497395802060875,PRUNED
1106,1106,9.0,2022-03-07 11:53:27.967929,2022-03-07 11:53:52.282978,0 days 00:00:24.315049,128,0.1,0.0004032079920953774,0.8,0.99,0.00014008115224268018,0.9,5,64,0.1894303891689315,PRUNED
1107,1107,0.3333333333333333,2022-03-07 11:53:52.282978,2022-03-07 11:54:30.751578,0 days 00:00:38.468600,32,0.1,0.0004676882800370883,0.95,0.995,0.0008224747065084527,5.0,10,256,0.3997961543616862,PRUNED
1108,1108,9.333333333333334,2022-03-07 11:54:30.751578,2022-03-07 11:54:53.379807,0 days 00:00:22.628229,512,0.2,0.0002259257160990182,0.99,0.99,3.7807623129578595e-05,0.3,20,2048,0.9096793465590638,PRUNED
1109,1109,-4.666666666666667,2022-03-07 11:54:53.379807,2022-03-07 11:55:34.729669,0 days 00:00:41.349862,256,0.4,0.00035257865579471176,0.95,0.999,4.7916311631538235e-05,0.7,5,1024,0.13536301149482893,COMPLETE
1110,1110,3.0,2022-03-07 11:55:34.729669,2022-03-07 11:56:12.612469,0 days 00:00:37.882800,32,0.1,0.00028779722848353326,0.92,0.995,1.536582007771865e-05,0.3,10,512,0.2196583914955227,PRUNED
1111,1111,6.0,2022-03-07 11:56:12.612469,2022-03-07 11:57:11.171028,0 days 00:00:58.558559,32,0.1,0.00030578658652612417,0.95,0.99,3.161314799629226e-05,5.0,20,256,0.35983630009054496,PRUNED
1112,1112,-30.0,2022-03-07 11:57:11.171028,2022-03-07 11:57:40.747057,0 days 00:00:29.576029,128,0.2,0.004696125809528185,0.8,0.9,0.000397999581584905,0.7,10,64,0.27318157303046064,PRUNED
1113,1113,14.666666666666666,2022-03-07 11:57:46.208067,2022-03-07 11:58:05.764055,0 days 00:00:19.555988,512,0.1,0.00010083356249473467,0.99,0.999,0.0004907747883559392,0.9,5,2048,0.7860893349718655,PRUNED
1114,1114,-0.6666666666666666,2022-03-07 11:58:05.764055,2022-03-07 11:58:26.294653,0 days 00:00:20.530598,32,0.4,0.0011220730850714533,0.95,0.995,0.00017442774302398989,0.3,1,256,0.17436727559359796,PRUNED
1115,1115,2.6666666666666665,2022-03-07 11:58:26.294653,2022-03-07 11:59:06.538950,0 days 00:00:40.244297,64,0.1,0.000536540925981765,0.95,0.9999,0.00015678236579661354,0.7,20,128,0.24766051427860136,PRUNED
1116,1116,-2.6666666666666665,2022-03-07 11:59:06.538950,2022-03-07 11:59:28.556488,0 days 00:00:22.017538,256,0.1,0.0023238092775778956,0.92,0.99,0.00020134062704372716,5.0,10,1024,0.10605294808103576,PRUNED
1117,1117,6.0,2022-03-07 11:59:28.556488,2022-03-07 11:59:57.563894,0 days 00:00:29.007406,32,0.3,0.00019141486848101518,0.98,0.995,0.0005529584021472282,0.3,5,64,0.6681411098021542,PRUNED
1118,1118,7.333333333333333,2022-03-07 11:59:57.563894,2022-03-07 12:00:48.959606,0 days 00:00:51.395712,32,0.2,0.0018947096093416738,0.99,0.999,0.0003591164287286879,0.7,20,2048,0.20130712587902405,PRUNED
1119,1119,7.0,2022-03-07 12:00:48.959606,2022-03-07 12:01:11.221127,0 days 00:00:22.261521,512,0.4,0.00040272971792640214,0.95,0.95,5.3546345969601755e-05,0.9,10,256,0.8674301183140394,PRUNED
1120,1120,8.333333333333334,2022-03-07 12:01:11.221127,2022-03-07 12:01:41.053685,0 days 00:00:29.832558,128,0.1,0.0006287224923971807,0.95,0.995,0.00011068963587679844,0.5,20,1024,0.1607570678487771,PRUNED
1121,1121,9.666666666666666,2022-03-07 12:01:41.069309,2022-03-07 12:02:20.128824,0 days 00:00:39.059515,32,0.1,0.00013270384633858102,0.8,0.99,0.00012996110416508227,0.3,10,256,0.5212194168958199,PRUNED
1122,1122,-2.0,2022-03-07 12:02:20.128824,2022-03-07 12:02:46.874880,0 days 00:00:26.746056,32,0.2,0.0004497526735974433,0.95,0.995,0.0007336386446099514,5.0,5,2048,0.8204252356956596,PRUNED
1123,1123,10.666666666666666,2022-03-07 12:02:52.435372,2022-03-07 12:03:12.213029,0 days 00:00:19.777657,256,0.1,0.0003339735508428988,0.99,0.999,0.00042106205114217983,0.3,1,64,0.2190840407213095,PRUNED
1124,1124,1.6666666666666667,2022-03-07 12:03:12.213029,2022-03-07 12:03:41.931034,0 days 00:00:29.718005,64,0.4,0.000893641365837195,1.0,0.99,0.00046981955601594743,0.7,10,256,0.49476898969553185,PRUNED
1125,1125,-1.0,2022-03-07 12:03:41.931034,2022-03-07 12:04:37.417489,0 days 00:00:55.486455,32,0.1,0.0014255485671918352,0.92,0.995,0.0002862069737048324,2.0,20,1024,0.8467773694569316,PRUNED
1126,1126,14.666666666666666,2022-03-07 12:04:37.417489,2022-03-07 12:04:56.874991,0 days 00:00:19.457502,512,0.1,0.0016570903405071177,0.95,0.99,0.0006045118965243079,5.0,5,2048,0.033650992539403825,PRUNED
1127,1127,14.666666666666666,2022-03-07 12:04:56.874991,2022-03-07 12:05:35.742459,0 days 00:00:38.867468,32,0.2,0.00025736963135022023,0.99,0.9,0.00013818562128537818,0.3,10,64,0.29404130281468754,PRUNED
1128,1128,3.0,2022-03-07 12:05:35.742459,2022-03-07 12:06:06.408034,0 days 00:00:30.665575,128,0.4,0.000572794615881618,0.95,0.999,9.440103083406476e-05,0.7,20,256,0.1416482131486743,PRUNED
1129,1129,7.333333333333333,2022-03-07 12:06:06.408034,2022-03-07 12:06:44.993002,0 days 00:00:38.584968,32,0.1,0.0005086174291198118,0.8,0.995,0.00038815395167162645,0.3,10,128,0.18463831755684015,PRUNED
1130,1130,2.3333333333333335,2022-03-07 12:06:44.993002,2022-03-07 12:07:04.860780,0 days 00:00:19.867778,256,0.3,0.0003795103091542294,0.95,0.99,1.681031046978251e-05,0.9,5,2048,0.5894655634733087,PRUNED
